Date,股票代码,Open,Close,High,Low,Volume,成交额,振幅,Change,Amount,Turnover,Adj Close
2010-07-22,600570,3.37,3.47,3.5,3.32,35702,51084582.0,5.31,2.36,0.08,0.57,3.47
2010-07-23,600570,3.48,3.63,3.67,3.48,67281,99497366.0,5.48,4.61,0.16,1.08,3.63
2010-07-26,600570,3.61,3.67,3.73,3.52,45808,68164811.0,5.79,1.1,0.04,0.73,3.67
2010-07-27,600570,3.68,3.63,3.74,3.61,32585,48960429.0,3.54,-1.09,-0.04,0.52,3.63
2010-07-28,600570,3.66,3.68,3.76,3.59,35009,52765537.0,4.68,1.38,0.05,0.56,3.68
2010-07-29,600570,3.69,3.88,3.89,3.69,44864,69286983.0,5.43,5.43,0.2,0.72,3.88
2010-07-30,600570,3.83,3.97,4.05,3.75,58917,92593374.0,7.73,2.32,0.09,0.94,3.97
2010-08-02,600570,3.97,3.99,4.08,3.92,33869,54682541.0,4.03,0.5,0.02,0.54,3.99
2010-08-03,600570,3.99,3.83,4.05,3.82,37875,59923409.0,5.76,-4.01,-0.16,0.61,3.83
2010-08-04,600570,3.79,3.79,3.86,3.59,58199,87787900.0,7.05,-1.04,-0.04,0.93,3.79
2010-08-05,600570,3.75,3.74,3.8,3.65,60201,91241695.0,3.96,-1.32,-0.05,0.97,3.74
2010-08-06,600570,3.74,3.83,3.86,3.61,65901,99814700.0,6.68,2.41,0.09,1.06,3.83
2010-08-09,600570,3.81,3.87,3.9,3.76,50236,78176484.0,3.66,1.04,0.04,0.81,3.87
2010-08-10,600570,3.85,3.63,3.87,3.62,46145,70138707.0,6.46,-6.2,-0.24,0.74,3.63
2010-08-11,600570,3.63,3.65,3.67,3.52,66000,98005936.0,4.13,0.55,0.02,1.06,3.65
2010-08-12,600570,3.59,3.66,3.75,3.53,52711,79186037.0,6.03,0.27,0.01,0.85,3.66
2010-08-13,600570,3.61,3.63,3.68,3.55,35583,52891203.0,3.55,-0.82,-0.03,0.57,3.63
2010-08-16,600570,3.62,3.74,3.78,3.6,38364,58351914.0,4.96,3.03,0.11,0.62,3.74
2010-08-17,600570,3.74,3.77,3.9,3.74,39461,60886861.0,4.28,0.8,0.03,0.63,3.77
2010-08-18,600570,3.77,3.89,3.89,3.74,47784,74199234.0,3.98,3.18,0.12,0.77,3.89
2010-08-19,600570,3.87,3.77,3.91,3.75,52520,81489179.0,4.11,-3.08,-0.12,0.84,3.77
2010-08-20,600570,3.75,3.61,3.75,3.6,39055,58755190.0,3.98,-4.24,-0.16,0.63,3.61
2010-08-23,600570,3.59,3.65,3.75,3.55,28616,42986162.0,5.54,1.11,0.04,0.46,3.65
2010-08-24,600570,3.65,3.67,3.74,3.56,38365,57516496.0,4.93,0.55,0.02,0.62,3.67
2010-08-25,600570,3.63,3.55,3.68,3.53,36268,53788161.0,4.09,-3.27,-0.12,0.58,3.55
2010-08-26,600570,3.58,3.57,3.61,3.56,14127,20808238.0,1.41,0.56,0.02,0.23,3.57
2010-08-27,600570,3.6,3.58,3.63,3.53,26382,38852602.0,2.8,0.28,0.01,0.42,3.58
2010-08-30,600570,3.59,3.63,3.69,3.54,71357,106135587.0,4.19,1.4,0.05,1.14,3.63
2010-08-31,600570,3.67,3.52,3.67,3.48,81214,118827753.0,5.23,-3.03,-0.11,1.3,3.52
2010-09-01,600570,3.52,3.76,3.77,3.49,155211,231856203.0,7.95,6.82,0.24,2.49,3.76
2010-09-02,600570,3.79,3.95,3.98,3.73,158343,248407427.0,6.65,5.05,0.19,2.54,3.95
2010-09-03,600570,3.95,3.94,4.08,3.82,105418,167425630.0,6.58,-0.25,-0.01,1.69,3.94
2010-09-06,600570,3.94,3.86,4.03,3.79,95814,149990823.0,6.09,-2.03,-0.08,1.54,3.86
2010-09-07,600570,3.86,3.86,3.9,3.79,72246,112615962.0,2.85,0.0,0.0,1.16,3.86
2010-09-08,600570,3.86,3.87,3.95,3.8,85173,133208190.0,3.89,0.26,0.01,1.37,3.87
2010-09-09,600570,3.89,4.08,4.13,3.86,222937,358715085.0,6.98,5.43,0.21,3.57,4.08
2010-09-10,600570,4.05,4.08,4.09,3.92,151383,243112340.0,4.17,0.0,0.0,2.43,4.08
2010-09-13,600570,4.07,4.3,4.37,4.06,184170,309120721.0,7.6,5.39,0.22,2.95,4.3
2010-09-14,600570,4.37,4.42,4.6,4.35,167995,292815922.0,5.81,2.79,0.12,2.69,4.42
2010-09-15,600570,4.39,4.3,4.51,4.28,80783,138930092.0,5.2,-2.71,-0.12,1.3,4.3
2010-09-16,600570,4.3,4.15,4.35,3.95,94580,154283487.0,9.3,-3.49,-0.15,1.52,4.15
2010-09-17,600570,4.19,4.19,4.31,4.1,62090,103589017.0,5.06,0.96,0.04,1.0,4.19
2010-09-20,600570,4.18,4.04,4.33,3.99,58445,96227611.0,8.11,-3.58,-0.15,0.94,4.04
2010-09-21,600570,4.07,3.98,4.07,3.92,47797,76428300.0,3.71,-1.49,-0.06,0.77,3.98
2010-09-27,600570,3.99,4.21,4.22,3.96,59431,97408260.0,6.53,5.78,0.23,0.95,4.21
2010-09-28,600570,4.23,4.21,4.26,4.12,48872,81538093.0,3.33,0.0,0.0,0.78,4.21
2010-09-29,600570,4.21,4.01,4.21,4.0,55395,89718618.0,4.99,-4.75,-0.2,0.89,4.01
2010-09-30,600570,3.99,4.08,4.11,3.9,57768,93135586.0,5.24,1.75,0.07,0.93,4.08
2010-10-08,600570,4.09,4.16,4.2,3.99,59514,97771901.0,5.15,1.96,0.08,0.95,4.16
2010-10-11,600570,4.19,3.99,4.25,3.9,121874,196238875.0,8.41,-4.09,-0.17,1.95,3.99
2010-10-12,600570,3.99,3.89,3.99,3.82,130069,204017131.0,4.26,-2.51,-0.1,2.09,3.89
2010-10-13,600570,3.87,3.97,3.97,3.86,104445,164264030.0,2.83,2.06,0.08,1.67,3.97
2010-10-14,600570,3.97,3.76,4.06,3.66,120382,186068025.0,10.08,-5.29,-0.21,1.93,3.76
2010-10-15,600570,3.73,3.57,3.73,3.52,107024,158966825.0,5.59,-5.05,-0.19,1.72,3.57
2010-10-18,600570,3.53,3.34,3.59,3.22,135164,188430545.0,10.36,-6.44,-0.23,2.17,3.34
2010-10-19,600570,3.33,3.65,3.78,3.29,136845,202488624.0,14.67,9.28,0.31,2.19,3.65
2010-10-20,600570,3.62,3.59,3.76,3.43,77643,115844636.0,9.04,-1.64,-0.06,1.24,3.59
2010-10-21,600570,3.61,3.69,3.79,3.61,110257,167037245.0,5.01,2.79,0.1,1.77,3.69
2010-10-22,600570,3.69,3.86,4.02,3.69,116633,183157215.0,8.94,4.61,0.17,1.87,3.86
2010-10-25,600570,3.92,4.1,4.14,3.92,157391,255506736.0,5.7,6.22,0.24,2.52,4.1
2010-10-26,600570,4.1,4.18,4.24,4.02,120587,199731276.0,5.37,1.95,0.08,1.93,4.18
2010-10-27,600570,4.15,4.72,4.72,4.12,207241,373790369.0,14.35,12.92,0.54,3.32,4.72
2010-10-28,600570,4.73,4.97,5.19,4.57,196566,365707567.0,13.14,5.3,0.25,3.15,4.97
2010-10-29,600570,4.84,5.02,5.22,4.8,130117,249032290.0,8.45,1.01,0.05,2.09,5.02
2010-11-01,600570,5.02,5.02,5.1,4.78,110707,209677304.0,6.37,0.0,0.0,1.77,5.02
2010-11-02,600570,4.93,4.73,4.98,4.72,77287,144093035.0,5.18,-5.78,-0.29,1.24,4.73
2010-11-03,600570,4.66,4.62,4.78,4.53,69169,124186488.0,5.29,-2.33,-0.11,1.11,4.62
2010-11-04,600570,4.64,4.96,5.07,4.64,115358,217714528.0,9.31,7.36,0.34,1.85,4.96
2010-11-05,600570,4.96,5.07,5.17,4.93,112209,217209777.0,4.84,2.22,0.11,1.8,5.07
2010-11-08,600570,5.03,5.66,5.7,5.03,161795,335960203.0,13.21,11.64,0.59,2.59,5.66
2010-11-09,600570,5.58,6.03,6.05,5.51,185136,398291337.0,9.54,6.54,0.37,2.97,6.03
2010-11-10,600570,5.95,5.93,6.02,5.66,110704,239882182.0,5.97,-1.66,-0.1,1.77,5.93
2010-11-11,600570,5.9,5.9,6.29,5.71,112388,251315750.0,9.78,-0.51,-0.03,1.8,5.9
2010-11-12,600570,5.71,5.43,6.0,5.2,105525,220497868.0,13.56,-7.97,-0.47,1.69,5.43
2010-11-15,600570,5.43,5.82,6.09,5.39,104723,225074797.0,12.89,7.18,0.39,1.68,5.82
2010-11-16,600570,5.94,5.81,6.07,5.5,113966,245515807.0,9.79,-0.17,-0.01,1.83,5.81
2010-11-17,600570,5.61,5.32,5.8,5.11,116392,236416470.0,11.88,-8.43,-0.49,1.87,5.32
2010-11-18,600570,5.33,5.49,5.64,5.33,55125,113562604.0,5.83,3.2,0.17,0.88,5.49
2010-11-19,600570,5.55,6.16,6.16,5.45,117221,260418015.0,12.93,12.2,0.67,1.88,6.16
2010-11-23,600570,6.29,6.01,6.51,5.87,128227,294163782.0,10.39,-2.44,-0.15,2.06,6.01
2010-11-24,600570,5.94,6.19,6.33,5.94,54364,123779030.0,6.49,3.0,0.18,0.87,6.19
2010-11-25,600570,6.2,6.13,6.49,6.07,62474,144280803.0,6.79,-0.97,-0.06,1.0,6.13
2010-11-26,600570,6.13,6.13,6.22,5.87,28154,63006769.0,5.71,0.0,0.0,0.45,6.13
2010-11-29,600570,6.12,6.14,6.28,5.89,52583,118378436.0,6.36,0.16,0.01,0.84,6.14
2010-11-30,600570,6.03,5.81,6.15,5.57,48873,105183221.0,9.45,-5.37,-0.33,0.78,5.81
2010-12-01,600570,5.73,5.77,5.94,5.61,27958,60729942.0,5.68,-0.69,-0.04,0.45,5.77
2010-12-02,600570,5.93,5.54,5.97,5.48,56744,121179445.0,8.49,-3.99,-0.23,0.91,5.54
2010-12-03,600570,5.45,5.42,5.59,5.3,31182,63812017.0,5.23,-2.17,-0.12,0.5,5.42
2010-12-06,600570,5.41,5.25,5.54,5.12,87273,174085751.0,7.75,-3.14,-0.17,1.4,5.25
2010-12-07,600570,5.28,5.52,5.58,5.25,37850,77213584.0,6.29,5.14,0.27,0.61,5.52
2010-12-08,600570,5.52,5.65,5.79,5.45,27948,59218639.0,6.16,2.36,0.13,0.45,5.65
2010-12-09,600570,5.33,5.94,5.98,5.33,59948,130982980.0,11.5,5.13,0.29,0.96,5.94
2010-12-10,600570,5.86,6.0,6.09,5.8,43172,95654143.0,4.88,1.01,0.06,0.69,6.0
2010-12-13,600570,6.0,6.1,6.22,5.94,41535,93258834.0,4.67,1.67,0.1,0.67,6.1
2010-12-14,600570,6.14,5.86,6.15,5.82,46170,101318938.0,5.41,-3.93,-0.24,0.74,5.86
2010-12-15,600570,5.84,5.86,5.9,5.61,48209,102843564.0,4.95,0.0,0.0,0.77,5.86
2010-12-16,600570,5.87,5.8,5.91,5.73,23861,51795815.0,3.07,-1.02,-0.06,0.38,5.8
2010-12-17,600570,5.81,5.63,5.81,5.55,37339,78457916.0,4.48,-2.93,-0.17,0.6,5.63
2010-12-20,600570,5.64,5.59,5.67,5.44,30715,64166762.0,4.09,-0.71,-0.04,0.49,5.59
2010-12-21,600570,5.51,6.11,6.16,5.51,63188,138233547.0,11.63,9.3,0.52,1.01,6.11
2010-12-22,600570,6.1,5.9,6.13,5.82,26125,57346316.0,5.07,-3.44,-0.21,0.42,5.9
2010-12-23,600570,5.76,5.62,5.94,5.58,33296,70529896.0,6.1,-4.75,-0.28,0.53,5.62
2010-12-24,600570,5.61,5.46,5.61,5.38,43150,88577951.0,4.09,-2.85,-0.16,0.69,5.46
2010-12-27,600570,5.46,5.24,5.59,5.16,28954,58353900.0,7.88,-4.03,-0.22,0.46,5.24
2010-12-28,600570,5.24,5.03,5.24,4.89,34893,67386983.0,6.68,-4.01,-0.21,0.56,5.03
2010-12-29,600570,5.03,5.09,5.1,4.92,21622,41279844.0,3.58,1.19,0.06,0.35,5.09
2010-12-30,600570,5.11,5.01,5.11,4.93,30837,59107622.0,3.54,-1.57,-0.08,0.49,5.01
2010-12-31,600570,5.06,5.37,5.46,5.01,43815,87352113.0,8.98,7.19,0.36,0.7,5.37
2011-01-04,600570,5.39,5.38,5.45,5.27,66539,134773124.0,3.35,0.19,0.01,1.07,5.38
2011-01-05,600570,5.32,5.26,5.37,5.22,28065,55985880.0,2.79,-2.23,-0.12,0.45,5.26
2011-01-06,600570,5.25,5.19,5.27,5.06,22159,43662639.0,3.99,-1.33,-0.07,0.36,5.19
2011-01-07,600570,5.19,5.26,5.26,5.07,24985,48917168.0,3.66,1.35,0.07,0.4,5.26
2011-01-10,600570,5.24,4.95,5.26,4.92,35515,68014685.0,6.46,-5.89,-0.31,0.57,4.95
2011-01-11,600570,4.95,4.74,4.98,4.64,38565,70668463.0,6.87,-4.24,-0.21,0.62,4.74
2011-01-12,600570,4.73,4.74,4.75,4.62,18765,34051138.0,2.74,0.0,0.0,0.3,4.74
2011-01-13,600570,4.96,4.65,4.96,4.62,18931,34691917.0,7.17,-1.9,-0.09,0.3,4.65
2011-01-14,600570,4.61,4.51,4.69,4.46,21559,38130335.0,4.95,-3.01,-0.14,0.35,4.51
2011-01-17,600570,4.51,4.15,4.51,4.08,72467,121244390.0,9.53,-7.98,-0.36,1.16,4.15
2011-01-18,600570,4.3,4.24,4.38,4.12,51300,86837111.0,6.27,2.17,0.09,0.82,4.24
2011-01-19,600570,4.24,4.36,4.43,4.24,17194,29525178.0,4.48,2.83,0.12,0.28,4.36
2011-01-20,600570,4.39,4.34,4.39,4.18,27930,47155828.0,4.82,-0.46,-0.02,0.45,4.34
2011-01-21,600570,4.27,4.28,4.33,4.14,35019,58423114.0,4.38,-1.38,-0.06,0.56,4.28
2011-01-24,600570,4.29,4.08,4.29,4.05,16668,27588557.0,5.61,-4.67,-0.2,0.27,4.08
2011-01-25,600570,4.06,4.13,4.19,4.05,13404,22013905.0,3.43,1.23,0.05,0.21,4.13
2011-01-26,600570,4.05,4.27,4.31,4.05,34285,57080389.0,6.3,3.39,0.14,0.55,4.27
2011-01-27,600570,4.21,4.43,4.48,4.15,22758,39169301.0,7.73,3.75,0.16,0.36,4.43
2011-01-28,600570,4.41,4.58,4.78,4.35,20152,36071444.0,9.71,3.39,0.15,0.32,4.58
2011-01-31,600570,4.58,4.63,4.64,4.47,9688,17248851.0,3.71,1.09,0.05,0.16,4.63
2011-02-01,600570,4.55,4.6,4.63,4.49,9166,16263295.0,3.02,-0.65,-0.03,0.15,4.6
2011-02-09,600570,4.48,4.6,4.65,4.48,11720,21045233.0,3.7,0.0,0.0,0.19,4.6
2011-02-10,600570,4.64,4.7,4.73,4.54,28111,50556580.0,4.13,2.17,0.1,0.45,4.7
2011-02-11,600570,4.74,4.8,4.83,4.65,53592,98800961.0,3.83,2.13,0.1,0.86,4.8
2011-02-14,600570,4.8,5.01,5.07,4.74,49552,93413541.0,6.88,4.38,0.21,0.79,5.01
2011-02-15,600570,5.05,4.97,5.09,4.9,37633,72210585.0,3.79,-0.8,-0.04,0.6,4.97
2011-02-16,600570,4.93,5.02,5.03,4.89,24052,45829209.0,2.82,1.01,0.05,0.39,5.02
2011-02-17,600570,5.02,4.89,5.06,4.79,23891,44954017.0,5.38,-2.59,-0.13,0.38,4.89
2011-02-18,600570,4.89,4.72,4.92,4.67,22979,42374191.0,5.11,-3.48,-0.17,0.37,4.72
2011-02-21,600570,4.65,5.01,5.02,4.65,41899,79079138.0,7.84,6.14,0.29,0.67,5.01
2011-02-22,600570,5.03,4.84,5.05,4.79,30587,57490148.0,5.19,-3.39,-0.17,0.49,4.84
2011-02-23,600570,4.8,4.92,4.94,4.74,26472,49646748.0,4.13,1.65,0.08,0.42,4.92
2011-02-24,600570,4.9,4.83,4.94,4.8,28906,53872554.0,2.85,-1.83,-0.09,0.46,4.83
2011-02-25,600570,4.86,5.02,5.16,4.84,33022,63336406.0,6.63,3.93,0.19,0.53,5.02
2011-02-28,600570,4.96,4.91,5.01,4.86,44320,83511682.0,2.99,-2.19,-0.11,0.71,4.91
2011-03-01,600570,4.92,4.77,4.94,4.76,66937,124076385.0,3.67,-2.85,-0.14,1.07,4.77
2011-03-02,600570,4.76,4.67,4.76,4.63,42029,76191892.0,2.73,-2.1,-0.1,0.67,4.67
2011-03-03,600570,4.7,4.49,4.7,4.43,80732,142953623.0,5.78,-3.85,-0.18,1.29,4.49
2011-03-04,600570,4.46,4.54,4.59,4.34,63291,110895068.0,5.57,1.11,0.05,1.01,4.54
2011-03-07,600570,4.54,4.5,4.59,4.41,77653,135952420.0,3.96,-0.88,-0.04,1.24,4.5
2011-03-08,600570,4.51,4.54,4.55,4.45,56789,99610297.0,2.22,0.89,0.04,0.91,4.54
2011-03-09,600570,4.55,4.54,4.55,4.47,48565,85536328.0,1.76,0.0,0.0,0.78,4.54
2011-03-10,600570,4.54,4.59,4.67,4.51,40768,72848261.0,3.52,1.1,0.05,0.65,4.59
2011-03-11,600570,4.56,4.41,4.59,4.38,44825,78090283.0,4.58,-3.92,-0.18,0.72,4.41
2011-03-14,600570,4.38,4.47,4.47,4.22,106742,181325682.0,5.67,1.36,0.06,1.71,4.47
2011-03-15,600570,4.41,4.41,4.47,4.21,40150,68525778.0,5.82,-1.34,-0.06,0.64,4.41
2011-03-16,600570,4.41,4.28,4.41,4.21,114139,192166852.0,4.54,-2.95,-0.13,1.83,4.28
2011-03-17,600570,4.26,4.0,4.26,3.95,150868,243361755.0,7.24,-6.54,-0.28,2.42,4.0
2011-03-18,600570,4.02,4.08,4.12,3.99,74305,120283080.0,3.25,2.0,0.08,1.19,4.08
2011-03-21,600570,4.05,4.06,4.14,4.02,50172,81747522.0,2.94,-0.49,-0.02,0.8,4.06
2011-03-22,600570,4.04,4.25,4.27,4.04,73356,121451507.0,5.67,4.68,0.19,1.18,4.25
2011-03-23,600570,4.27,4.2,4.31,4.16,101641,170855748.0,3.53,-1.18,-0.05,1.63,4.2
2011-03-24,600570,4.21,4.2,4.24,4.16,28859,48011584.0,1.9,0.0,0.0,0.46,4.2
2011-03-25,600570,4.21,4.24,4.28,4.19,37292,62538123.0,2.14,0.95,0.04,0.6,4.24
2011-03-28,600570,4.24,4.07,4.25,4.05,71688,117964809.0,4.72,-4.01,-0.17,1.15,4.07
2011-03-29,600570,4.06,4.0,4.11,3.88,41015,65921290.0,5.65,-1.72,-0.07,0.66,4.0
2011-03-30,600570,4.0,4.0,4.04,3.95,14502,23229133.0,2.25,0.0,0.0,0.23,4.0
2011-03-31,600570,3.99,3.94,4.04,3.92,16248,25917699.0,3.0,-1.5,-0.06,0.26,3.94
2011-04-01,600570,3.95,3.96,3.99,3.89,18905,29793212.0,2.54,0.51,0.02,0.3,3.96
2011-04-06,600570,3.96,3.75,3.96,3.69,63150,96979525.0,6.82,-5.3,-0.21,1.01,3.75
2011-04-07,600570,3.75,3.69,3.75,3.61,58578,87675937.0,3.73,-1.6,-0.06,0.94,3.69
2011-04-08,600570,3.68,3.76,3.77,3.67,52009,79085038.0,2.71,1.9,0.07,0.83,3.76
2011-04-11,600570,3.79,3.69,3.79,3.68,31425,47739383.0,2.93,-1.86,-0.07,0.5,3.69
2011-04-13,600570,3.71,3.85,3.93,3.66,74691,116125146.0,7.32,4.34,0.16,1.2,3.85
2011-04-14,600570,3.85,3.83,3.95,3.81,54476,85326637.0,3.64,-0.52,-0.02,0.87,3.83
2011-04-15,600570,3.82,3.74,3.83,3.67,41158,62657069.0,4.18,-2.35,-0.09,0.66,3.74
2011-04-18,600570,3.74,3.7,3.75,3.69,30016,45359360.0,1.6,-1.07,-0.04,0.48,3.7
2011-04-19,600570,3.69,3.7,3.73,3.55,41048,61132401.0,4.86,0.0,0.0,0.66,3.7
2011-04-20,600570,3.68,3.81,3.84,3.68,46501,71430700.0,4.32,2.97,0.11,0.75,3.81
2011-04-21,600570,3.81,3.92,3.92,3.78,50392,79094592.0,3.67,2.89,0.11,0.81,3.92
2011-04-22,600570,3.97,3.89,3.97,3.86,37021,58118490.0,2.81,-0.77,-0.03,0.59,3.89
2011-04-25,600570,3.89,3.74,3.91,3.72,24470,37381851.0,4.88,-3.86,-0.15,0.39,3.74
2011-04-26,600570,3.73,3.8,3.82,3.69,22383,34323276.0,3.48,1.6,0.06,0.36,3.8
2011-04-27,600570,3.79,3.84,3.89,3.79,25979,40427399.0,2.63,1.05,0.04,0.42,3.84
2011-04-28,600570,3.84,3.68,3.95,3.67,43858,67877459.0,7.29,-4.17,-0.16,0.7,3.68
2011-04-29,600570,3.68,3.67,3.72,3.53,29495,43699046.0,5.16,-0.27,-0.01,0.47,3.67
2011-05-03,600570,3.66,3.69,3.72,3.62,12728,19138464.0,2.72,0.54,0.02,0.2,3.69
2011-05-04,600570,3.66,3.72,3.8,3.64,21940,33293318.0,4.34,0.81,0.03,0.35,3.72
2011-05-05,600570,3.68,3.81,3.88,3.68,33814,52333055.0,5.38,2.42,0.09,0.54,3.81
2011-05-06,600570,3.81,3.85,3.89,3.73,40400,62779843.0,4.2,1.05,0.04,0.65,3.85
2011-05-09,600570,3.89,3.88,3.92,3.83,25073,39225896.0,2.34,0.78,0.03,0.4,3.88
2011-05-10,600570,3.87,3.85,3.88,3.78,20306,31490140.0,2.58,-0.77,-0.03,0.33,3.85
2011-05-11,600570,3.83,3.92,3.93,3.73,35790,55678134.0,5.19,1.82,0.07,0.57,3.92
2011-05-12,600570,3.9,3.79,3.92,3.79,30858,48288134.0,3.32,-3.32,-0.13,0.49,3.79
2011-05-13,600570,3.79,3.71,3.81,3.64,34978,52835829.0,4.49,-2.11,-0.08,0.56,3.71
2011-05-16,600570,3.69,3.68,3.78,3.64,20025,30418078.0,3.77,-0.81,-0.03,0.32,3.68
2011-05-17,600570,3.64,3.73,3.75,3.64,9269,13989589.0,2.99,1.36,0.05,0.15,3.73
2011-05-18,600570,3.73,3.59,3.76,3.58,41537,61921636.0,4.83,-3.75,-0.14,0.67,3.59
2011-05-19,600570,3.6,3.62,3.64,3.58,19304,28565535.0,1.67,0.84,0.03,0.31,3.62
2011-05-20,600570,3.6,3.63,3.68,3.58,16289,24220854.0,2.76,0.28,0.01,0.26,3.63
2011-05-23,600570,3.58,3.47,3.63,3.46,25398,37145651.0,4.68,-4.41,-0.16,0.41,3.47
2011-05-24,600570,3.47,3.47,3.49,3.42,8676,12447811.0,2.02,0.0,0.0,0.14,3.47
2011-05-25,600570,3.46,3.51,3.54,3.44,13432,19440903.0,2.88,1.15,0.04,0.22,3.51
2011-05-26,600570,3.5,3.41,3.56,3.38,22887,32874997.0,5.13,-2.85,-0.1,0.37,3.41
2011-05-27,600570,3.37,3.33,3.42,3.26,43197,60115342.0,4.69,-2.35,-0.08,0.69,3.33
2011-05-30,600570,3.32,3.33,3.42,3.26,21382,29848211.0,4.8,0.0,0.0,0.34,3.33
2011-05-31,600570,3.34,3.39,3.4,3.3,13786,19326132.0,3.0,1.8,0.06,0.22,3.39
2011-06-01,600570,3.39,3.4,3.41,3.34,22045,30912535.0,2.06,0.29,0.01,0.35,3.4
2011-06-02,600570,3.37,3.32,3.38,3.29,14622,20304030.0,2.65,-2.35,-0.08,0.23,3.32
2011-06-03,600570,3.31,3.33,3.41,3.31,17332,24298749.0,3.01,0.3,0.01,0.28,3.33
2011-06-07,600570,3.34,3.42,3.42,3.28,13913,19613008.0,4.2,2.7,0.09,0.22,3.42
2011-06-08,600570,3.41,3.36,3.41,3.32,24399,34236874.0,2.63,-1.75,-0.06,0.39,3.36
2011-06-09,600570,3.36,3.37,3.44,3.36,18136,25670667.0,2.38,0.3,0.01,0.29,3.37
2011-06-10,600570,3.35,3.43,3.45,3.32,20681,29299301.0,3.86,1.78,0.06,0.33,3.43
2011-06-13,600570,3.42,3.4,3.42,3.34,12556,17696369.0,2.33,-0.87,-0.03,0.2,3.4
2011-06-14,600570,3.41,3.41,3.44,3.37,10731,15230755.0,2.06,0.29,0.01,0.17,3.41
2011-06-15,600570,3.39,3.38,3.44,3.35,10595,14997727.0,2.64,-0.88,-0.03,0.17,3.38
2011-06-16,600570,3.35,3.19,3.35,3.19,24000,32730587.0,4.73,-5.62,-0.19,0.38,3.19
2011-06-17,600570,3.19,3.04,3.22,2.96,17035,22373578.0,8.15,-4.7,-0.15,0.27,3.04
2011-06-20,600570,3.01,3.0,3.07,2.99,5412,7030836.0,2.63,-1.32,-0.04,0.09,3.0
2011-06-21,600570,3.03,3.12,3.12,2.96,20343,26452506.0,5.33,4.0,0.12,0.33,3.12
2011-06-22,600570,3.09,3.19,3.24,3.06,15644,20993451.0,5.77,2.24,0.07,0.25,3.19
2011-06-23,600570,3.16,3.27,3.29,3.16,16913,23098926.0,4.08,2.51,0.08,0.27,3.27
2011-06-24,600570,3.25,3.41,3.46,3.22,30670,43169381.0,7.34,4.28,0.14,0.49,3.41
2011-06-27,600570,3.44,3.37,3.46,3.35,25626,36181980.0,3.23,-1.17,-0.04,0.41,3.37
2011-06-28,600570,3.37,3.37,3.42,3.31,15368,21546031.0,3.26,0.0,0.0,0.25,3.37
2011-06-29,600570,3.37,3.4,3.5,3.35,28163,40128283.0,4.45,0.89,0.03,0.45,3.4
2011-06-30,600570,3.41,3.62,3.65,3.38,69278,100569820.0,7.94,6.47,0.22,1.11,3.62
2011-07-01,600570,3.61,3.53,3.61,3.53,20630,30189352.0,2.21,-2.49,-0.09,0.33,3.53
2011-07-04,600570,3.53,3.56,3.64,3.5,35694,52427869.0,3.97,0.85,0.03,0.57,3.56
2011-07-05,600570,3.57,3.57,3.62,3.53,22646,33264081.0,2.53,0.28,0.01,0.36,3.57
